schema,object,kind,logical_family,lifecycle,owner,purpose,creator_authority,primary_key,retention,rls,rls_forced,policy_count,naming,compatibility_state,classified_by
ppiq_meta,ppiq_scim_bearer_tokens,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_scim_group_members,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_scim_groups,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_scim_runtime_contract_events,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/660_remaining_p09_sso_scim_runtime_certification.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_scim_users,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_secret_store,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/510_v5_p02_rls_tenant_isolation_and_secret_vault.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_sensitive_data_catalog,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/640_remaining_sensitive_data_catalog.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,ppiq_signed_license_artifacts,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/590_v5_p10_signed_license_anti_tamper.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_source_code_escrow_records,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/620_v5_p13_deployment_dr_portability.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_source_schema_snapshot_fields,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/430_phase3_phase4_certification_mapping_health.sql,PRIMARY KEY (snapshot_field_id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_source_schema_snapshots,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/430_phase3_phase4_certification_mapping_health.sql,PRIMARY KEY (snapshot_id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_sso_principals,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_sso_provider_configs,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_sso_role_mappings,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/580_v5_p09_enterprise_identity_sso_scim.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_sso_runtime_validation_events,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/660_remaining_p09_sso_scim_runtime_certification.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_suggestion_action_outcomes,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/600_v5_p11_outbound_notifications_leads.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_telemetry_ingestion_metrics,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_tenants,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/300_p01_p02_security_access_control_spine.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,ppiq_time_series_capabilities,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,ppiq_time_series_policy,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,ppiq_user_sessions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/570_v5_p08_enterprise_identity_mfa_sessions.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_business_keys,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_canonical_suggestions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_columns,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_dry_runs,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_joins,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_sessions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_tables,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_templates,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,off,forced,1,conforming,none,none
ppiq_meta,ppiq_visual_mapper_versions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/540_v5_p05_visual_mapper_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_meta,practice_details,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (definition_version_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,product_specifications,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,read_model_refresh_runs,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/360_p05_read_model_refresh_infrastructure.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,report_details,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (definition_version_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,route_steps,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,routes,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,sampling_bases,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (sampling_basis),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,scenario_details,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (definition_version_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,schema_drift_events,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,schema_mapping_executions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/120_phase02_canonical_schema_mapping_engine.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,schema_view_definitions,table,definition-authority,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_meta,signal_aggregation_compatibility,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,"PRIMARY KEY (signal_kind, aggregation_kind)",UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,signal_kinds,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (signal_kind),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,source_dataset_definitions,table,definition-authority,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_meta,source_field_definitions,table,definition-authority,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_meta,source_system_definitions,table,definition-authority,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_meta,suggestion_audit,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,tenant_isolation_decisions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/116_phase2_operation_analytics_pilot_foundation.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,tenants,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/301_p01_p02_authstore_compatibility_bridge.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,transformation_details,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (definition_version_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_meta,widget_details,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (definition_version_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,analysis_subjects,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/835_analysis_subject_grain_authority.sql,PRIMARY KEY (subject_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,areas,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,blended_material_provenance,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,"PRIMARY KEY (material_id, parent_material_id)",UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,canonical_business_keys,table,canonical-plant-data,current,Worker 1,,Backend/database/scripts/310_mapping_genealogy_foundation.sql,PRIMARY KEY (id),permanent,on,forced,1,conforming,none,rule
ppiq_plant,canonical_parameter_observations,table,canonical-plant-data,current,Worker 1,,Backend/database/scripts/310_mapping_genealogy_foundation.sql,PRIMARY KEY (id),permanent,on,forced,1,conforming,none,rule
ppiq_plant,canonical_process_step_executions,table,canonical-plant-data,current,Worker 1,,Backend/database/scripts/310_mapping_genealogy_foundation.sql,PRIMARY KEY (id),permanent,on,forced,1,conforming,none,rule
ppiq_plant,correlation_results,table,analysis-result,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),operational,off,not_forced,0,conforming,none,rule
ppiq_plant,data_quality_issues,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,downtime_events,table,canonical-plant-data,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,equipment,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,finding_coverage_evidence,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (finding_ref),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,genealogy_edges,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,material_aliases,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,material_units,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,ml_correlation_results_v2,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/200_phase02_ml_foundation_feature_store_pgvector.sql,PRIMARY KEY (id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_plant,ml_feature_values,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/200_phase02_ml_foundation_feature_store_pgvector.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,ml_learning_observations_v1,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/204_phase04_phase05_ml_learning_core.sql,PRIMARY KEY (observation_id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,ml_learning_results_v1,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/204_phase04_phase05_ml_learning_core.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,ml_outcome_values,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/200_phase02_ml_foundation_feature_store_pgvector.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,parameter_observations,table,canonical-plant-data,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,plant_data_log,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/730_alert_rules_and_plant_data_log.sql,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,ppiq_analysis_population_evidence,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/430_phase3_phase4_certification_mapping_health.sql,PRIMARY KEY (evidence_id),UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_plant,ppiq_telemetry_rollup_daily,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,"PRIMARY KEY (tenant_id, bucket_utc, parameter_definition_id, material_unit_id)",UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_plant,ppiq_telemetry_rollup_hourly,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,"PRIMARY KEY (tenant_id, bucket_utc, parameter_definition_id, material_unit_id)",UNCLASSIFIED,on,forced,1,conforming,none,none
ppiq_plant,process_events,table,canonical-plant-data,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,process_step_executions,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,quality_events,table,canonical-plant-data,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,risk_scores,table,analysis-result,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),operational,off,not_forced,0,conforming,none,rule
ppiq_plant,sites,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,suggestion,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,suggestion_comment,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,value_impact,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,value_impact_result,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,value_realization_ledger,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (id),UNCLASSIFIED,off,not_forced,0,conforming,none,none
ppiq_plant,vw_dashboard_correlation_summary,view,read-model,current,Worker 1,,UNKNOWN,,permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,vw_dashboard_data_quality_summary,view,read-model,current,Worker 1,,UNKNOWN,,permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,vw_dashboard_latest_risk_by_material,view,read-model,current,Worker 1,,UNKNOWN,,permanent,off,not_forced,0,conforming,none,rule
ppiq_plant,vw_dashboard_quality_overview,view,read-model,current,Worker 1,,UNKNOWN,,permanent,off,not_forced,0,conforming,none,rule
ppiq_staging,edge_collector_batches,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,edge_collector_buffer_status,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (collector_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,import_batches,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,ppiq_connector_backfill_checkpoints,table,ingestion-staging,current,Worker 1,,Backend/database/scripts/670_pack_b4_connector_runtime_certification.sql,PRIMARY KEY (id),transient,on,forced,1,conforming,none,rule
ppiq_staging,ppiq_connector_runtime_readings,table,ingestion-staging,current,Worker 1,,Backend/database/scripts/670_pack_b4_connector_runtime_certification.sql,PRIMARY KEY (id),transient,on,forced,1,conforming,none,rule
ppiq_staging,ppiq_connector_sync_checkpoints,table,ingestion-staging,current,Worker 1,,Backend/database/scripts/560_v5_p07_plant_connector_breadth.sql,PRIMARY KEY (id),transient,on,forced,1,conforming,none,rule
ppiq_staging,ppiq_connector_telemetry_samples,table,ingestion-staging,current,Worker 1,,Backend/database/scripts/560_v5_p07_plant_connector_breadth.sql,PRIMARY KEY (id),transient,on,forced,1,conforming,none,rule
ppiq_staging,ppiq_telemetry_ingestion_checkpoints,table,ingestion-staging,current,Worker 1,,Backend/database/scripts/520_v5_p03_timeseries_foundation.sql,PRIMARY KEY (id),transient,on,forced,1,conforming,none,rule
ppiq_staging,source_table_dump_registry,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_caster_oracle_shape_cast_pieces,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (piece_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_caster_oracle_shape_cast_sequence,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (sequence_no),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_hsm_oracle_shape_hsm_coils,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (coil_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_hsm_oracle_shape_hsm_pass_measurements,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (measurement_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_inspection_mysql_shape_downtime_events,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (downtime_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_inspection_mysql_shape_parsytec_surface_defects,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (defect_row_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_meltshop_pg_heats,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (heat_no),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_meltshop_pg_lf_treatment,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (treatment_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_pkl_mssql_shape_pickle_orders,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (order_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,src_pkl_mssql_shape_qa_lab_results,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (lab_result_id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,staging_records,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,two_stage_import_runs,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
ppiq_staging,two_stage_processed_watermarks,table,ingestion-staging,current,Worker 1,,UNKNOWN,PRIMARY KEY (id),transient,off,not_forced,0,conforming,none,rule
public,__EFMigrationsHistory,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (migration_id),UNCLASSIFIED,off,not_forced,0,nonconforming,none,none
public,canonical_downtime_events,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,canonical_equipment,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,canonical_genealogy_edges,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,canonical_material_units,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,canonical_quality_events,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_daily_production,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_defect_breakdown,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_defect_by_product_family,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_downtime_by_area,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_equipment_stoppage,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_material_summary,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_parameter_by_grade,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_parameter_trend,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,mv_dashboard_quality_daily,matview,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_p4_demo_features,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,"PRIMARY KEY (sample_index, feature_key)",UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_p4_demo_outcomes,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (sample_index),UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_p4_demo_truth,table,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,PRIMARY KEY (feature_key),UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_v5_blended_genealogy_edges,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_v5_child_weight_status,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_v5_license_source_of_truth,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
public,ppiq_v5_rls_status,view,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,,UNKNOWN,,UNCLASSIFIED,off,not_forced,0,conforming,none,none
