"RelativePath","Category","CategoryTitle","Classification","Extension","Lines","SizeBytes","SizeKB","LastWriteTime"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Analytics\AdvancedResultPersistenceTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","61","2865","2.8","6/3/2026 12:54:36 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Audit\AuditLogImmutabilityTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","271","9523","9.3","5/29/2026 3:56:11 PM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Connectors\CsvConnectorSmokeTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","61","2165","2.11","5/24/2026 2:20:41 PM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Connectors\ExcelConnectorSmokeTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","77","2850","2.78","5/24/2026 2:20:44 PM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Connectors\ReadOnlyEnforcementTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","46","1732","1.69","6/3/2026 12:28:37 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Database\SqlScriptHygieneApplyTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","105","3749","3.66","5/31/2026 2:21:24 PM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\PlantProcess.Infrastructure.IntegrationTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","35","1476","1.44","5/29/2026 3:57:08 PM"
"Backend\tests\PlantProcess.PerformanceTests\PlantProcess.PerformanceTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","25","874","0.85","5/24/2026 8:05:12 AM"
"Backend\tests\PlantProcessIQ.Tests\Intelligence\GoldenThreadAndAnalysisTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","131","5259","5.14","6/2/2026 5:10:49 PM"
"Backend\tests\PlantProcessIQ.Tests\Mapping\WorkedMappingTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","157","6864","6.7","6/2/2026 5:10:47 PM"
"Frontend\PlantProcess.Web\.dockerignore","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".dockerignore","18","354","0.35","5/19/2026 3:43:40 PM"
"Frontend\PlantProcess.Web\.env.development","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".development","4","98","0.1","5/12/2026 3:36:02 PM"
"Frontend\PlantProcess.Web\.env.example","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".example","14","552","0.54","5/31/2026 11:07:49 AM"
"Frontend\PlantProcess.Web\.env.local","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".local","6","164","0.16","6/4/2026 12:16:50 PM"
"Frontend\PlantProcess.Web\.env.test","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".test","3","102","0.1","5/31/2026 2:24:05 PM"
"Frontend\PlantProcess.Web\.gitignore","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".gitignore","24","253","0.25","5/11/2026 4:00:06 PM"
"Frontend\PlantProcess.Web\Dockerfile","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc","","24","543","0.53","5/19/2026 2:09:35 PM"
"Frontend\PlantProcess.Web\docs\a11y\audit-30May2026.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","33","575","0.56","5/30/2026 11:14:59 AM"
"Frontend\PlantProcess.Web\docs\refactor\codemods.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","25","572","0.56","5/30/2026 10:53:07 AM"
"Frontend\PlantProcess.Web\docs\refactor\dead-code-removal-30May2026.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","23","1322","1.29","5/30/2026 10:53:07 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\button-inventory.csv","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".csv","202","31706","30.96","5/30/2026 10:25:23 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\component-specification.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","62","1743","1.7","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\input-inventory.csv","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".csv","118","27933","27.28","5/30/2026 10:25:23 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\inventory-summary.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","29","687","0.67","5/30/2026 10:25:23 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\table-inventory.csv","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".csv","35","6719","6.56","5/30/2026 10:25:23 AM"
"Frontend\PlantProcess.Web\docs\ui-standards\tabs-inventory.csv","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".csv","5","781","0.76","5/30/2026 10:25:23 AM"
"Frontend\PlantProcess.Web\docs\visual-regression\phase56-baseline.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","25","597","0.58","5/30/2026 11:14:59 AM"
"Frontend\PlantProcess.Web\eslint.config.js","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".js","135","4375","4.27","5/30/2026 10:54:44 AM"
"Frontend\PlantProcess.Web\index.html","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".html","21","684","0.67","5/20/2026 11:51:46 AM"
"Frontend\PlantProcess.Web\nginx.conf","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".conf","20","455","0.44","5/19/2026 2:09:48 PM"
"Frontend\PlantProcess.Web\package.json","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".json","115","9969","9.74","6/3/2026 8:05:21 PM"
"Frontend\PlantProcess.Web\playwright.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","178","6127","5.98","5/31/2026 3:06:22 PM"
"Frontend\PlantProcess.Web\playwright.phase2.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","66","1491","1.46","5/25/2026 1:07:52 PM"
"Frontend\PlantProcess.Web\playwright.phase9.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","35","956","0.93","6/3/2026 8:05:21 PM"
"Frontend\PlantProcess.Web\public\brand\plantprocess-iq-architecture.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","87","5621","5.49","5/21/2026 4:44:08 PM"
"Frontend\PlantProcess.Web\public\brand\plantprocess-iq-engineer-brief.html","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".html","171","4852","4.74","5/21/2026 4:44:43 PM"
"Frontend\PlantProcess.Web\public\brand\plantprocess-iq-logo.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","51","2168","2.12","5/20/2026 9:31:14 AM"
"Frontend\PlantProcess.Web\public\brand\sou-icon.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\brand\sou-logo-horizontal.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","40","1813","1.77","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\favicon.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\icons.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","24","5031","4.91","5/11/2026 4:00:07 PM"
"Frontend\PlantProcess.Web\README.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","73","2425","2.37","5/11/2026 4:00:06 PM"
"Frontend\PlantProcess.Web\src\api\__tests__\apiClient.retry-backoff.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","52","1698","1.66","5/31/2026 2:32:09 PM"
"Frontend\PlantProcess.Web\src\api\admin\admin.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","25","921","0.9","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\admin\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","87","0.08","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\api\advancedAnalysis.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","31","1900","1.86","6/3/2026 8:15:52 AM"
"Frontend\PlantProcess.Web\src\api\analytics\analytics.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","24","989","0.97","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\analytics\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","95","0.09","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\api\apiConfig.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","44","1521","1.49","5/12/2026 3:19:41 PM"
"Frontend\PlantProcess.Web\src\api\dashboarding\dashboarding.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","40","2015","1.97","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\dashboarding\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","101","0.1","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\api\demo\demoLifecycle.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","116","2889","2.82","5/21/2026 3:07:46 PM"
"Frontend\PlantProcess.Web\src\api\demo\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","36","0.04","5/21/2026 2:55:46 PM"
"Frontend\PlantProcess.Web\src\api\demo-analytics\demoAnalytics.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","110","2626","2.56","6/3/2026 4:49:00 PM"
"Frontend\PlantProcess.Web\src\api\http\apiClient.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","363","9852","9.62","6/1/2026 3:24:17 PM"
"Frontend\PlantProcess.Web\src\api\http\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","33","0.03","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\inspectionWorkflowApi.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","213","6103","5.96","6/3/2026 4:46:31 PM"
"Frontend\PlantProcess.Web\src\api\integration\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","99","0.1","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\api\integration\integration.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","30","1565","1.53","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\legacy\__tests__\plantProcessApi.contract.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","62","1653","1.61","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\license\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","67","0.07","5/21/2026 3:26:28 PM"
"Frontend\PlantProcess.Web\src\api\license\license.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","51","1443","1.41","5/21/2026 3:07:29 PM"
"Frontend\PlantProcess.Web\src\api\license\licenseUsage.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","85","2245","2.19","5/21/2026 3:25:59 PM"
"Frontend\PlantProcess.Web\src\api\ml\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","34","0.03","5/21/2026 4:25:17 PM"
"Frontend\PlantProcess.Web\src\api\ml\mlReadiness.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","120","3086","3.01","5/21/2026 4:25:02 PM"
"Frontend\PlantProcess.Web\src\api\pageBuilder\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","36","0.04","5/31/2026 11:42:05 AM"
"Frontend\PlantProcess.Web\src\api\pageBuilder\pageBuilder.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","32","1070","1.04","5/31/2026 11:42:05 AM"
"Frontend\PlantProcess.Web\src\api\productApiClient.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","146","4151","4.05","6/3/2026 4:40:11 PM"
"Frontend\PlantProcess.Web\src\api\productApiHardening.implementation.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","391","8435","8.24","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\productApiHardening.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","54","0.05","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\api\productCoreApiClient.implementation.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1264","34435","33.63","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\api\productCoreApiClient.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","55","0.05","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\api\schemaMapping\schemaMapping.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","158","4340","4.24","6/3/2026 4:40:11 PM"
"Frontend\PlantProcess.Web\src\api\twoStageImport\twoStageImport.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","112","3146","3.07","6/3/2026 4:40:11 PM"
"Frontend\PlantProcess.Web\src\api\widgetScript\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","35","0.03","5/25/2026 11:40:48 AM"
"Frontend\PlantProcess.Web\src\api\widgetScript\widgetScript.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","59","1993","1.95","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\api\workflow-foundation\workflowFoundation.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","370","10110","9.87","6/3/2026 4:51:06 PM"
"Frontend\PlantProcess.Web\src\App.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","588","22490","21.96","6/4/2026 1:19:42 AM"
"Frontend\PlantProcess.Web\src\App.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","2","86","0.08","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\brand\plantProcessBrand.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","98","2912","2.84","5/21/2026 4:42:41 PM"
"Frontend\PlantProcess.Web\src\components\__tests__\ActiveFilterChips.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","61","2002","1.96","5/20/2026 11:43:38 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\AsyncState.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","24","865","0.84","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\LockedFeatureOverlay.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","17","575","0.56","5/24/2026 2:45:52 PM"
"Frontend\PlantProcess.Web\src\components\__tests__\MetricCard.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","45","1235","1.21","5/20/2026 11:43:03 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\SortableDataTable.virtualization.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","59","1472","1.44","5/24/2026 2:46:08 PM"
"Frontend\PlantProcess.Web\src\components\__tests__\StatusBadge.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","30","1017","0.99","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\ActiveFilterChips.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","73","1954","1.91","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\components\analytics\__tests__\AdvancedResultPanel.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","42","1671","1.63","6/2/2026 2:02:35 PM"
"Frontend\PlantProcess.Web\src\components\analytics\AdvancedResultPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","107","5091","4.97","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\analytics\AdvancedResultsList.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","25","1168","1.14","6/2/2026 2:02:35 PM"
"Frontend\PlantProcess.Web\src\components\analytics\FindingEvidencePanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","63","1756","1.71","6/4/2026 9:13:16 AM"
"Frontend\PlantProcess.Web\src\components\analytics\ReadModelWidgets.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","149","9484","9.26","6/2/2026 2:02:34 PM"
"Frontend\PlantProcess.Web\src\components\AppLayout.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","506","10180","9.94","5/21/2026 8:31:01 PM"
"Frontend\PlantProcess.Web\src\components\AppLayout.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","237","8842","8.63","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\components\assistant\AssistantChat.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","95","4128","4.03","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\AsyncState.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","27","716","0.7","5/30/2026 8:31:25 AM"
"Frontend\PlantProcess.Web\src\components\brand\app-command-header.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","322","7004","6.84","5/20/2026 9:38:25 AM"
"Frontend\PlantProcess.Web\src\components\brand\AppCommandHeader.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","69","2561","2.5","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\brand\app-dual-brand-header.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","98","2018","1.97","5/20/2026 9:35:19 AM"
"Frontend\PlantProcess.Web\src\components\brand\AppDualBrandHeader.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","30","874","0.85","5/20/2026 9:35:06 AM"
"Frontend\PlantProcess.Web\src\components\brand\brand-proof-panel.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","124","2320","2.27","5/21/2026 4:46:39 PM"
"Frontend\PlantProcess.Web\src\components\brand\BrandProofPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","66","2286","2.23","5/21/2026 4:46:27 PM"
"Frontend\PlantProcess.Web\src\components\brand\product-brand.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","154","2848","2.78","5/20/2026 9:34:45 AM"
"Frontend\PlantProcess.Web\src\components\brand\ProductBrand.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","47","1502","1.47","5/20/2026 9:34:29 AM"
"Frontend\PlantProcess.Web\src\components\brand\sou-brand.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","165","3398","3.32","5/20/2026 9:22:15 AM"
"Frontend\PlantProcess.Web\src\components\brand\SOUBrand.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","40","993","0.97","5/20/2026 9:20:58 AM"
"Frontend\PlantProcess.Web\src\components\BrandProofSection.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","60","1814","1.77","5/21/2026 4:49:18 PM"
"Frontend\PlantProcess.Web\src\components\charts\InteractiveCharts.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","426","10286","10.04","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DashboardGridLayout.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","103","3285","3.21","5/31/2026 2:16:25 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DashboardWidgetCard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","358","11515","11.25","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\DragGhost.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","39","833","0.81","5/24/2026 3:05:38 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DragGhost.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","33","683","0.67","5/24/2026 3:05:15 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DrilldownDrawer.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","64","1735","1.69","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\EmptyInsightState.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","17","437","0.43","5/12/2026 9:49:00 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\SavedDashboardWidget.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","209","6102","5.96","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\SelectionBreadcrumb.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","68","2236","2.18","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizard.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","1512","43560","42.54","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","2","118","0.12","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizardContent.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","1710","48563","47.42","6/3/2026 4:51:06 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizardContent.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","2","132","0.13","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetScriptBuilderPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","158","8619","8.42","6/3/2026 11:50:50 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetScriptStep.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","176","4910","4.79","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\components\DashboardFilterBar.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","234","5469","5.34","5/21/2026 9:18:24 PM"
"Frontend\PlantProcess.Web\src\components\DashboardFilterBar.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","340","11169","10.91","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\components\demo\demo-environment-banner.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","24","572","0.56","5/21/2026 3:29:32 PM"
"Frontend\PlantProcess.Web\src\components\demo\DemoEnvironmentBanner.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","20","632","0.62","5/21/2026 3:29:15 PM"
"Frontend\PlantProcess.Web\src\components\demo\demo-lifecycle-kpi-strip.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","39","888","0.87","5/21/2026 3:45:34 PM"
"Frontend\PlantProcess.Web\src\components\demo\DemoLifecycleKpiStrip.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","40","1437","1.4","5/21/2026 3:45:22 PM"
"Frontend\PlantProcess.Web\src\components\demo\DemoModeControl.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","46","1299","1.27","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\demo\dimension-completion-panel.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","184","3691","3.6","5/21/2026 3:41:15 PM"
"Frontend\PlantProcess.Web\src\components\demo\DimensionCompletionPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","112","3894","3.8","5/21/2026 3:40:58 PM"
"Frontend\PlantProcess.Web\src\components\demo\LockedFeatureOverlay.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","37","967","0.94","5/21/2026 1:09:57 PM"
"Frontend\PlantProcess.Web\src\components\ErrorBoundary.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","91","1852","1.81","5/22/2026 11:12:56 PM"
"Frontend\PlantProcess.Web\src\components\forms\InlineFieldError.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","18","375","0.37","5/24/2026 3:01:31 PM"
"Frontend\PlantProcess.Web\src\components\forms\InlineFieldError.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","14","289","0.28","5/24/2026 3:01:00 PM"
"Frontend\PlantProcess.Web\src\components\inspection\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".ts","1","40","0.04","5/25/2026 1:57:42 PM"
"Frontend\PlantProcess.Web\src\components\inspection\OperationProgressPanel.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","49","986","0.96","6/3/2026 4:46:31 PM"
"Frontend\PlantProcess.Web\src\components\inspection\OperationProgressPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","157","4946","4.83","6/3/2026 4:53:31 PM"
